material_id,formula,transition_metal,energy_above_hull,volume,density,band_gap,is_stable,is_metal,num_materials
mp-863766,Fe32O35,Fe,0.056813519104478516,732.2937948818808,5.32206714331942,0.5078999999999998,False,False,1
mp-694910,Fe35O36,Fe,0.7833586849295777,751.1078958069701,5.59451286578972,0.21050000000000013,False,False,1
mp-705753,Fe38O39,Fe,0.07089724454545454,817.9429909710078,5.574941207729374,1.3910999999999998,False,False,1
mp-757565,Fe41O56,Fe,0.08482027814432946,1083.478033687803,4.882269897149725,0.01540000000000008,False,False,1
mp-530050,Fe43O64,Fe,0.11610950495327188,1241.3194350304952,4.582091173654353,0.8886999999999996,False,False,1
mp-796278,CoO2,Co,0.16429427000000185,124.29623775597089,2.429617067071438,0.7414999999999998,False,False,1
mp-1079523,CoO4,Co,0.5991084150000008,196.48956487420548,2.0777834996131443,0.012199999999999989,False,False,1
mp-1244882,CoO,Co,0.4017379017500007,1044.2359862327437,4.76629816147042,0.2197,False,False,1
mp-1043418,Co2O3,Co,0.30060204342857233,226.18613795884957,4.8707605926850555,0.15380000000000016,False,False,1
mp-1271940,Co3O4,Co,0.08989810071428561,146.7422048629406,5.44973593318876,0.0,False,True,1
mp-1046082,Co5O7,Co,0.4076379242857149,273.5798507358449,4.936604529957647,0.0,False,True,1
mp-761471,Co5O8,Co,0.023987028791211173,125.70728249592105,5.583172112768459,0.0,False,True,1
mp-2215229,Co7O12,Co,0.15206467812030144,198.02074721820347,5.069355957543469,0.4031,False,False,1
mp-1343966,Co9O13,Co,0.24749950639610407,247.08745660224707,4.962320005132541,0.0,False,True,1
mp-766681,Co15O28,Co,0.02397038172757604,470.9993619526045,4.6959866101667505,0.48350000000000004,False,False,1
mp-850026,Co21O40,Co,0.04865819580796504,644.9330543553015,4.83427459322455,0.0,False,True,1
mp-2740066,Co23O32,Co,0.00443465918181829,516.425158920953,6.0046729728528305,0.0,False,True,1
mp-705563,Co29O40,Co,0.09507977594202899,727.9768602068345,5.358234133874145,0.0,False,True,1
mp-1041256,NiO2,Ni,0.2877166172222223,386.3138761882617,4.677997368323857,0.0,False,True,1
mp-656887,Ni3O4,Ni,0.0,138.80680474007113,5.74407814122496,0.0,True,True,1
mp-1094096,Ni4O3,Ni,0.43099237500000065,72.20119161383238,6.5034054285452365,0.0,False,True,1
mp-1046095,Ni5O7,Ni,0.19222526513888916,242.67164034062952,5.548953470200534,0.0,False,True,1
